id,price
5016001260,333557.06
4337600280,262586.88
1446401220,164249.77
7135521530,517406.8
6888900115,268394.12
2413301070,244103.72
345700040,235449.28
5566100145,389111.94
7634800070,312866.16
9346910500,515178.3
3529300060,290646.47
8128600060,791148.0
8572900275,185058.25
4139420590,1084018.9
9274200322,531753.94
1472700200,509025.3
8820903380,457927.22
8563010130,761974.5
8965450110,701645.8
9274204230,424336.1
8165501700,316889.72
2193340260,446117.5
1860600290,643051.4
1222000055,199526.56
2492200280,344576.2
2488200455,347236.7
809001520,787878.0
1796361140,198270.86
6398000011,583680.7
6813600365,446281.75
7504100920,673678.2
8835770330,570381.06
524059322,650951.75
4307330280,327197.2
1245002952,801539.44
2021069059,234478.58
5700000595,580908.0
3629970930,629971.7
3336002215,229767.52
5100401060,493109.72
3278600750,278376.3
1126069045,864764.56
7568700175,272307.38
452001475,430590.3
9283800230,428861.7
1737300130,510845.56
6189600040,420988.1
3679400025,427940.4
1096100010,271261.25
9513900050,228787.28
5452800645,541192.6
273800100,207451.5
7228500037,394012.72
808300090,400799.25
2493200215,474439.25
5035300255,624653.8
3380900160,324798.0
3630000130,379673.56
7300400670,259905.11
6798100070,328145.9
8078400010,461591.84
5566100060,419239.66
2768200212,407628.0
4035900060,484155.84
9460000110,322005.6
7199320190,470227.1
2225039081,406800.44
9512200050,507563.3
2634500085,254794.23
3654800200,252709.19
2724079090,865990.94
2597520720,611082.9
3034200426,318445.06
984000130,265835.03
7852020670,355591.56
7923500060,594247.3
2310030510,237833.8
2205500540,436079.2
2493200015,314930.5
7853361420,467819.75
5652600605,451286.25
5285200020,267872.47
9406530150,349731.56
5706300020,444785.7
3278602490,394071.7
7197000100,476117.7
4447300008,451984.44
7899800045,213621.77
9250900095,279481.03
9268851740,485516.62
8682261440,375731.5
7284900385,563497.25
8079040300,364825.28
2225300585,364472.66
3223039013,413854.97
2013801350,238219.02
4055701110,724111.8
3578401770,382133.53
4046500720,504112.66
6145601745,314061.03
5207200195,507432.62
1972201856,523284.22
7212680080,216585.98
7277100510,514224.1
522079022,446446.06
5605000440,632724.44
6632300230,317965.88
8815400165,553771.0
6708200320,516816.0
2426059076,534483.1
3260200200,471296.06
2770601741,422413.78
4338800500,254687.34
9201000320,670223.56
7655900038,278926.12
3625059140,491935.47
4222310010,225776.83
2114700115,267018.03
3291800710,265735.16
9406590010,355035.16
3025059124,2028851.0
7972601250,351337.88
930000470,680304.25
6690500060,362344.0
16000015,155856.95
5693501102,489422.12
8079040490,387988.06
7225000155,305181.4
8819900170,763987.1
7972601270,240716.5
1224069074,733124.1
5126900321,290904.38
3438501860,296241.66
2822069080,395950.0
1656600310,450744.28
3856900507,978146.75
1626069139,488194.72
2524049257,1095072.5
3904960150,463015.47
7214820610,397514.1
7977201845,456058.84
2428100080,786384.2
2202500135,371661.62
1523550220,576595.1
2313900610,392669.03
4123840050,335092.56
2125059124,847072.56
1225039067,427575.72
6431500283,388858.97
2473380010,286633.66
5694501195,327180.03
2881700046,295565.22
6837820330,285298.72
2337300370,193485.7
3876540630,196048.95
626059317,315226.5
3374500520,302491.56
7228501903,295717.2
4019300051,437843.97
4232902615,494698.97
3546000090,221588.39
8127700215,672295.1
3438501100,284678.5
1769600066,473879.0
8146100610,470105.12
3052700695,514791.8
7954310210,522788.4
3761700053,1573250.1
1320069179,331996.28
1331900410,653218.5
7303100210,286066.2
2464400285,395152.53
6163901150,367181.34
8955800045,310142.28
2314300200,362761.34
9528104360,368531.66
4177100005,521920.62
8856960260,248649.67
1828001220,550297.4
3066400710,675175.56
624110610,844675.9
4040800260,332053.28
5019500215,456537.94
2481630180,866563.44
7203170190,619819.3
510001280,754011.4
9430110120,632918.2
1565950030,285888.66
9828202255,787596.25
3878900270,361454.94
8091600080,201907.61
1112000035,322226.47
2228900270,294158.94
6648701740,265328.72
1245003740,556425.3
2174503441,520353.6
7708250010,303526.97
6072300110,513985.3
2329800140,241985.44
1494300040,456166.28
3832050130,255932.52
7203100730,710482.2
7199330170,401476.34
7785000220,569160.6
1250201175,445831.7
4054500180,862744.75
7905200061,397482.62
3751604895,196774.42
5220300140,289806.16
3323059027,293017.44
8651611980,808456.44
8673400190,482286.7
1668500100,691577.25
1023059365,430650.7
3308030060,280038.9
4232400860,649964.2
2144800615,203377.52
1568100920,699609.9
9406510040,406366.53
2923049421,263940.66
1051000040,1083102.4
2077700042,569075.94
9423800030,243731.06
9818700455,637798.3
7133300675,312918.38
4113800550,544199.06
5553300375,1173126.1
2025701530,264551.75
7942601155,367189.75
7524300020,246907.44
2520069100,306201.78
5412300410,212985.86
7504110760,642999.25
2594200350,279631.12
2722059013,210893.9
8078430480,500140.03
1423069162,426758.1
8856001090,164600.38
7000100631,718295.2
4222200280,225039.7
7971300050,467996.0
2009001600,203915.1
6619910140,579376.56
2877100985,458581.88
1196000007,329595.53
1330850130,659378.5
6664900410,217254.8
1231001110,260407.53
9235900030,202741.55
9407101840,311475.53
9523103001,350505.56
2149800278,316489.22
7234601198,568271.1
9476700035,377001.03
9297301065,545354.0
518500700,665056.0
7843500090,273233.2
6056110780,297291.66
2345700260,299312.06
3509600070,208185.0
1431700280,307673.88
1623049174,260549.62
3024089049,407054.62
7853340450,349884.34
7732410360,700086.44
1446800995,279264.16
2946000285,217494.86
425079100,502602.47
3876313040,371395.88
1762600260,814345.1
1925069121,647107.4
7443000480,667814.4
7820000015,323200.22
4027701253,391133.7
2826049165,298401.44
5426300060,711246.2
1278000210,146072.72
923000270,304031.62
7657600005,255853.2
3024079057,353760.97
3276180020,253190.2
7304300760,278074.62
3908100020,502285.25
8835400805,578018.3
4051150070,187513.25
3904930530,398260.5
6163900971,345422.44
7942600310,336216.47
4365700330,202896.48
423059207,246884.6
3992700265,299775.4
7177300090,379502.34
2540820010,526904.8
5700002510,816989.94
5201000030,483009.34
7631800015,1131232.2
2922702965,586238.5
1525059198,778943.3
1245003160,719480.56
3810000455,255887.84
7855600080,588818.1
5701500030,766315.6
7504020400,552129.4
1402600570,281852.8
7575610760,248954.34
8731990370,342782.38
5021900090,820648.4
290000075,280883.84
2841500010,484104.12
3955900830,397267.75
7852110140,454131.8
1311400350,249093.52
7773800015,475103.03
4123400320,447634.25
2725069157,740683.7
666000143,656072.25
5101408678,406577.03
6371000026,330818.34
2024059084,603965.8
7283900036,303834.8
8881900230,582008.1
3959400135,293929.56
7696610270,234146.06
1689400150,685024.3
5103900015,386077.6
1441000350,343958.3
5101408735,268444.3
3126059027,1630229.0
2320069014,459045.7
9541600015,548914.7
8682320420,592468.2
1562200090,577394.1
3395070980,485345.3
7349600230,225397.77
522049122,215416.97
869700060,246771.38
811000055,942800.3
1221059176,370599.44
1523059103,374312.34
2025760210,705076.9
9218400088,288414.06
8682292020,359224.34
2623089135,350315.4
3758900259,1051975.5
524069049,499423.66
3121500150,712190.3
5581400080,734895.8
8087800020,418371.34
4070700290,665794.06
3296000170,560785.7
9238500040,551592.06
2744600040,285815.6
6813600380,543335.1
6140100150,416341.03
2201500555,395390.4
2600110250,494983.53
4337000275,186374.55
1186000150,616005.44
1972201963,462715.3
1105000745,355990.94
2887700560,497727.62
4039700080,518132.7
522049104,251812.56
4202400078,219243.77
7520000695,174789.34
7714000310,332993.22
4319200060,521010.56
8624700015,639830.06
5104520610,291134.47
2354300845,256974.39
3824100291,468432.28
6151800612,251662.52
5454200080,718465.75
6413600290,294587.62
2131200065,301416.6
1459920010,222218.39
50300090,315923.2
2326300090,484706.06
7714000070,333327.78
3630180500,851508.6
1727850340,900952.8
8691430330,798855.56
2310030390,230237.14
5561400610,445347.25
7010701016,426277.3
7883605915,223967.05
1282300995,337481.84
4040700310,437116.78
3353400435,225112.69
2143701015,457567.94
255450020,350187.47
1020069017,340600.4
4038200120,428126.97
9284801100,223549.86
1965200075,524483.8
847100047,432168.03
4038700720,464079.1
6815100085,679378.44
2508000020,283890.1
255520180,580083.1
6822100750,585671.3
869700050,281424.66
1775801405,427050.0
6600400090,191947.58
7202330270,397924.5
1683400165,689021.6
2625069070,899202.6
7625702440,362368.53
3388000640,198515.31
1899400365,204182.47
6899990200,701114.06
5569700020,662047.0
986000045,273737.88
3293700221,278982.78
3764800250,302997.4
2291400566,293035.03
4219401236,1210721.9
4239400840,177330.53
7211400990,212768.83
7696500280,187534.89
7215721070,449540.12
3204850140,317088.03
4322200220,589422.7
2566300100,785968.8
1944900090,408597.53
6648500390,238311.5
7385300020,692996.06
1704900135,301740.16
2877100655,593783.3
2726079098,507661.1
7625703800,441211.56
318300040,442707.4
7922800190,470389.47
2023049361,164509.2
8946400210,426476.56
6071600450,455473.78
4343800100,327170.34
1443300140,332639.3
1024039001,653954.6
2767704860,427401.62
7234600851,559422.5
644200065,724596.06
7784400035,511673.97
3826000560,210553.28
9272202260,420312.94
263000253,381039.25
3621059043,453363.28
240000130,441675.5
1352300120,186246.62
7849200861,280299.7
2487700130,477094.47
1796100140,270861.88
7234601221,525268.2
8651710190,418857.2
2916200091,424365.62
1232000915,410504.34
1545801970,280383.9
3211200420,248991.14
7686204675,171538.27
3141600210,165002.42
3959401284,430268.5
2113700825,245918.1
3876000710,363206.84
522069022,432904.75
3214200070,288704.4
1221039156,273691.12
259600790,382036.25
785000040,470198.84
8138870470,399495.28
2596300035,285081.66
540100057,870580.06
3073500045,451485.12
5363200266,337946.28
8682261650,438375.88
3224510080,687202.56
3211270160,392505.78
9269200520,203529.83
293810190,380170.3
4197400043,257699.84
3026079031,297565.94
5332200405,828845.7
2473411210,275754.34
9268200315,491339.53
8123500050,493084.8
3221069091,447073.22
2485000165,513834.88
4058800215,383102.7
1926059039,626818.8
2533300680,793700.06
3343903640,375400.2
5700003705,1130600.2
2023049372,330491.34
4058800830,449121.9
3333002302,406673.22
2944500340,276120.16
1982200790,422894.62
8929000270,372464.6
8122101440,248834.23
7525530470,739756.1
9332800020,549123.06
3878900525,227481.89
5420300210,243301.42
9232900165,302550.16
6414100026,336228.97
3013300660,571653.2
7954300120,476361.56
1081200360,275514.88
2877102345,440429.62
2202500255,430861.84
7984400050,202682.39
9558020380,448946.75
7812801850,162094.38
8944460020,320187.84
2306400040,430828.56
8649400410,340267.62
7889602020,229651.86
2041000025,343976.0
871001484,543403.0
2767602141,516288.4
3630180470,657378.7
2769602140,383706.75
2473250280,294671.9
5422560660,502440.47
3756600240,321700.78
8651600160,565336.5
7202300540,763419.8
8961950250,333915.75
3303000130,373209.16
798000062,250276.0
1695900150,586905.3
1604730150,433024.06
4136930310,321123.0
8835401250,1169209.1
8665900328,333162.53
9262800255,261609.3
1853080570,665729.94
5556300114,666104.6
9517200290,374413.75
4037200295,450120.12
7417100123,341517.97
2620069077,190548.11
7922720040,598306.94
558100090,468208.5
257000037,247873.81
3319500385,411793.56
9297301520,310908.7
3580900090,294149.97
1321039076,175701.02
7227801581,256961.66
9407001620,252050.9
2130400150,305057.47
2312400200,234298.19
4046700210,352291.06
1193000480,760003.44
1492800296,450936.47
3013300017,322519.75
3630240140,483123.6
1049010390,278778.25
9320900420,170126.1
4315700060,318545.0
2591010290,324138.6
323089085,508620.12
6600400270,196427.0
2919701105,442753.0
7202360670,771834.06
8927600100,751194.94
3211700045,534983.94
4027701326,379881.44
1601600195,267624.03
7853280350,779505.1
3629970130,648616.75
7203120020,657649.6
9542900190,303055.78
8035350120,471074.53
1238501184,907189.06
251200240,448857.28
8945300200,175714.77
2162000160,920540.6
5466310060,200589.66
1239400064,746683.8
5205000020,284687.2
1720800305,649336.56
7280300375,458441.94
2095800400,399251.5
7852010950,451954.7
1428001160,478710.16
9528104910,558415.06
8644210470,767462.44
7923300310,442045.47
254000100,458147.38
1931300688,420581.6
7007700030,374074.7
422049178,215698.19
422069067,376890.3
2923049393,293386.8
930000305,388407.9
2461900448,387719.9
2610100020,266673.22
2895550050,221159.39
7701700040,253131.55
2460900020,462641.62
9827700105,543852.5
1005000240,310643.16
7200001254,479059.53
866400040,505438.9
305000170,588679.44
2260800110,766826.7
3442000127,529261.2
5253300437,420215.94
7576700150,809721.9
5469501410,471199.44
5104531120,481586.25
723049434,260014.94
622069006,832500.06
2517101200,297453.3
8159620160,215594.33
5561300640,339814.6
3317010130,192594.86
4364200250,412712.75
8732300060,495946.53
5603700025,604546.1
3585900190,752393.0
3996900575,215539.64
8731801260,221543.81
3810000860,225594.95
5700003585,1702083.9
6332000050,487368.06
9286100250,388287.53
9471201110,912971.1
9290800050,419711.7
7300200400,542083.1
526069024,777666.6
1454600156,687263.5
3904980360,428025.3
2626119062,282288.3
8651730290,380236.66
7611200195,549132.0
1919800260,503106.0
6632900354,256884.47
3972900195,274509.06
5151600170,250872.94
7016000440,426486.72
871000435,729057.9
9578060540,469755.56
2332700060,692725.8
766000240,249789.33
4363700200,232784.78
7100000250,268882.94
2781250560,191941.9
2781250100,339969.53
5419800220,217820.75
7147600245,214567.52
2926069083,661706.75
6189200125,679452.94
9542830160,276001.16
5152200020,251960.78
9412900045,318792.06
6600410480,165616.95
6979970080,506118.53
5636010280,254123.97
1732801300,667291.06
5561401530,463289.78
9578500510,319951.6
7304300906,316034.4
1223089077,518927.84
721049207,258111.83
8691330310,823242.25
1523069204,341530.66
3188100105,497024.66
6608500290,333774.06
2891400410,360995.72
7663700551,319418.97
5413200140,223832.31
425069139,492462.12
6713700155,313134.2
2767603505,420201.12
7789000080,232965.34
9211500620,207947.69
3750604417,177270.0
7922800320,481906.94
1471620240,289652.8
2222059052,360775.12
9551200270,741713.6
2767603160,456451.3
9406710060,341751.25
8929000250,313033.88
5538300120,352358.6
2223069120,426685.66
1652500060,1481396.0
8564500240,313163.16
3629700120,547350.1
3943600070,339380.28
4171200025,237736.06
2425049063,2853544.5
9828701650,331977.9
3581000340,300574.97
8100900015,361392.9
2125059161,924398.25
304000380,205572.64
8146200070,1130652.0
686530170,511554.9
2917200645,456084.94
9547200530,665125.8
2122059199,345136.28
1150000740,607468.1
5706200060,237270.14
9265410010,208546.86
4083800555,362731.6
6152900332,303411.5
2520900301,184352.06
9828200790,460322.72
1657530180,265567.44
7471900045,250136.66
9828200460,354847.97
1775900140,408812.28
6139800430,393916.53
7214400005,388188.3
5332200026,472564.34
9510970300,691903.8
2540830020,383254.0
3392100140,182389.97
1326069191,286280.72
2125059112,776087.8
859000022,318005.3
8854100350,547281.75
121059007,185109.8
7977201707,426383.84
3859900060,2075425.4
8815400735,647962.06
705700530,292952.3
6600780130,317043.28
6378500105,331607.06
8143000310,420796.62
2877102330,499283.16
3526039074,538652.06
2115510300,197418.39
3024059014,1834531.6
2141330360,450592.56
546000400,372792.94
2071500011,386097.47
7972000240,207849.34
7016200460,391742.16
6204200180,392694.12
1552100135,958553.7
88000173,311981.84
2581900235,579011.44
9211500560,216591.77
621069218,382121.88
1321970240,277833.12
798000630,254664.75
421000285,233388.52
2824600180,666124.3
3832051140,295765.16
1237500105,612292.75
8802400906,236875.84
3166900270,359621.94
3682000060,333168.88
5469700020,247142.55
1245001820,473012.53
9547205660,514400.66
7974700122,567587.06
7550801225,425583.9
1099950050,728536.6
1402900460,310706.56
7636800041,666004.25
2115720270,221479.58
8651441750,199246.86
3904100035,272874.1
8815400020,565528.5
3303860590,420719.6
5427110040,823717.4
1782000160,287940.28
6204420290,435085.94
3995700245,273878.62
7955040130,393541.4
1442880650,443481.12
8833510230,690740.8
7283900551,397657.8
4396000180,247748.08
7504021310,624319.7
322059264,242619.52
3654800040,248257.53
2767704777,504465.7
3278602190,297127.53
3236500220,425622.88
3410600100,264670.12
629410180,648187.0
3352402250,167857.9
4363700304,269307.16
7237550130,950432.25
9808590210,958059.25
8074200175,235952.12
3463400330,392224.03
6306400140,691515.9
8564950250,477992.56
5381000070,165653.75
9826700697,410669.2
8132700190,336608.84
7943000020,170105.33
9547204675,427488.84
4112100101,408018.88
727500030,468151.34
114101426,335648.78
9274202005,654041.3
1193000380,658127.7
3039000020,424901.78
7852170130,594992.44
2624079010,425804.78
4137010540,269285.84
7576200012,722146.4
1138020020,276293.72
3969300030,183843.61
898000200,186601.31
5153100030,274619.84
5104532030,406101.56
4406000050,193729.8
9274203390,509692.75
8682290360,346277.7
6928600330,233990.48
4139680070,709210.1
6844702690,393801.97
2154970020,1556146.5
4385701285,975615.56
2426059071,495237.56
2867300160,488803.12
9512500720,477561.97
1773101020,281176.53
8687800100,265799.03
3627800050,1410733.8
1604600227,248352.48
3300701170,330364.66
9250900111,395888.44
7015200790,491382.2
1311100490,204472.03
2469000010,712038.2
1982201596,476367.94
1862700290,290710.25
2586800270,199970.05
9528102772,434779.84
5490210200,404441.53
6669080020,369020.16
179003055,175240.48
1860600535,760292.7
1592000130,562383.25
3905040170,448238.28
9320500080,236198.88
9276200850,411382.6
224069114,625887.0
2260000340,454446.78
5096300130,335217.22
3432500215,328049.53
2600000050,611415.1
8856003839,191771.73
2492200435,326856.62
7855900110,843812.0
6806100250,297161.56
2770603523,483628.38
1370800515,1664263.6
2726049150,400989.25
1226059161,490389.72
1068000375,2717441.5
9528104109,404470.1
5126310060,402212.94
1951820070,448591.97
1545805980,274014.47
9464700340,841560.1
4319200675,681527.06
7518500885,436351.25
7852020620,404773.38
869700370,299260.1
8643000190,225562.47
8902000267,486476.03
7972602435,191812.17
2050100210,797739.44
6705120540,420980.88
2767601390,524674.44
4141000490,1087978.4
9345400350,788527.44
3222079162,289711.94
7789000120,195743.12
6646200770,626663.44
6666800180,649255.44
1725800280,409344.44
6117500460,741572.1
5470100220,223390.45
5457300478,501432.38
7550800195,455652.78
7787050180,512935.94
6204430250,451548.4
7640400250,354389.06
624110920,674144.2
3629920140,291652.44
7173700518,499735.25
3210200395,226698.77
2473480560,315254.44
2623089141,425527.1
1423800080,182083.9
2076400050,253856.08
3832060120,267477.56
7702600930,362035.22
5101404555,354560.44
3723800415,342552.3
3356403400,194396.44
9214400125,449969.9
1797500530,435496.9
9551201660,838217.6
3878900815,299009.34
1760650280,304846.62
5466410030,210800.81
6388930620,533959.44
2331300395,617319.25
9412700160,272128.75
871001611,507501.34
3142600120,506877.88
3995700220,294070.3
2310000280,261217.14
8039900400,314878.84
7504021510,617349.9
1959700445,1218501.2
1556200155,457116.06
3629960590,336900.44
259000240,384719.88
662440020,377801.5
3123049142,428000.8
321100260,516944.66
6840701095,444013.5
3738900165,354775.56
4427100130,382215.2
9238500100,396225.75
6145601810,286529.8
2570300090,297087.6
4017600010,417713.53
1005000220,356815.84
1257202120,409847.56
9527000490,468721.4
8691400080,615072.06
1726069084,390621.84
248000240,191853.14
6113400046,294708.16
2130702350,328034.84
920069052,222888.66
6071300160,518511.8
1623049041,160508.72
9268200285,321655.38
1843100520,335396.0
2887700826,455674.94
9122000385,503106.97
9475700220,321808.8
2804600005,661872.1
2896400300,375262.38
5015000180,576570.94
3630220180,670527.9
8832900780,444228.25
1568100300,327784.34
8718500610,362861.0
4147200140,903378.25
1973700030,810534.7
8862000075,157887.53
9320990110,269302.78
1151100035,352130.5
2011000010,189678.56
1651500060,781715.4
446000190,500629.16
2344300220,721333.5
523049195,184414.31
9191200015,550765.7
7942601410,662817.1
7137800300,189681.1
7853300280,451954.25
6654700240,300215.44
569000050,529002.4
3584000180,214301.05
2026079055,274394.16
8898700880,233863.31
5075400150,454921.16
8731981360,315439.72
4222500020,215631.34
7996720050,492257.88
4077800094,477299.72
6446200365,535827.44
2824089053,477508.7
1311800220,218018.4
3522049063,580941.75
1721801280,170965.5
6131600240,177690.78
7202310040,556565.44
1123059125,498685.0
646910160,225259.58
5630500005,285315.56
3342100785,248013.8
9547205610,565369.44
1773100123,246787.84
3353400092,282619.9
217500015,306942.94
3649100031,356082.94
7896300150,224468.7
623049185,202704.62
1773100430,292917.7
1781500220,460172.6
3395380200,223065.38
2424059170,1325034.2
4389200765,1122152.8
1543000060,437799.3
6154900005,530501.3
2902200240,485202.3
1442880640,428849.84
8562770490,418901.94
2768300655,504391.1
3432501315,273321.78
5035300570,700270.06
3626039028,396906.12
3876540780,198396.27
327000100,731503.8
7551300065,473037.78
1312920060,212707.16
2215901230,236147.53
6306800010,371898.1
2767700022,457289.62
5589900610,486259.88
4320200020,512205.16
5249804655,525160.0
9238500480,383291.62
3885806565,858366.4
7905200205,348462.78
5727500102,241260.5
3585220070,293110.78
2078500210,442336.47
1839920050,343313.34
534000080,267302.62
856000255,470384.53
4141010110,1317082.0
9558040820,610899.3
7768700315,660593.9
2796100640,269330.78
1922059010,215930.34
3448000542,258283.45
3883100220,269982.2
7237301210,282366.94
3893100456,800445.56
9578501110,302667.3
6145601995,389077.8
4024100120,279973.5
8899000050,322070.1
3396820010,481502.2
6749700117,328871.5
1954400060,441554.62
3303970100,577803.4
2540850070,397264.72
3797000745,399171.2
7883603700,212934.27
3438501452,333048.16
3530210260,585239.1
3598600049,195368.45
731500170,277094.06
7129304375,159350.31
263000006,412432.22
7212660560,278080.72
1112700010,350380.88
3420069060,528982.2
2473000470,342480.78
8691390980,561534.4
6184700100,344729.38
4476400275,287666.06
2968801240,266533.62
1529300160,371231.9
7640400070,585134.75
7016100380,374475.16
2172000890,334747.3
4035900015,579072.7
9528104660,802990.9
507100005,318315.4
2783100160,379895.22
3629921140,707204.9
1099750610,218345.7
1330300451,773816.7
2757000030,645352.75
2114700190,331522.97
2050000020,877126.1
3832500790,265761.75
2612000390,292215.97
1483300430,455234.1
